family,track,dataset,method,condition,representation,bit,seed,status,protocol_sha256,configuration_sha256,source_artifact_sha256,record_sha256,i2t_final_map,t2i_final_map,final_map,stage_map,old_gallery_map,train_time_s
nonclip_robustness,strict-unpaired-online,mscoco,UIH,reference,VGG19+BOW,64,9231,completed,6776184822484aebb15fc559c0827868f648ba29aa20e6134587645769c4ee0f,,123225449704bb92b7bd528d18579c8204b57b56a304fce47de24d92effeaee9,71f248debb057d390fd258d81bd310bcfeaa3f11cb6478fa844af7f4127dc85c,0.2568130740616477,0.25873168838836585,0.2577723812250068,0.25874924351409284,0.2567624363766095,740.4337306022644
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,16,2096,completed,8c052dd7dad5a6277b3028a5e33924f84e396fcdb2d8bde7145f2e195ccc30e4,0f15e417b324f0defa9b3c82a085a6912b9a9ec788fac2872f62ce927dc67e6a,dfcf98cf58fd002247fd6613e000ce4ad7c180fc6d6049ce6fceede99d80d388,7e9ab80cb1dbe82815442df6eff365668cf8c279de54f7a5507b299bb159438e,0.4322271491397989,0.4193992069103094,0.42581317802505414,0.4300889243294499,0.42538294620457134,191.54375410079956
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,16,6513,completed,3354c2c6552ad8522dfc928cb50256a8afcc36fbfaef3086c3cfa6cac77e9918,e76096242698e2cd124c47c71aa98a8a1b5cf2c39a032986f3e8d542cfbb47ef,defe72206314bff13886f19be2d9166f36a206d267ae8456a27b02588aa109dd,93de7abf3fa3cff4da1345cc39340240b9ccc6163652a6ba1d2d7e8bc0cbb7c1,0.4313526041159333,0.41938675702228545,0.4253696805691094,0.4273439496101215,0.4222870218345952,153.33459663391113
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,16,9231,completed,6b972fac83925d8cc8bbf6893ab8b5f55f19a41b939c3a0a458e9c3c4c862cbb,aeb607c4bd7b08c5b033a0d664334e3ee175d1d5de99066391431e6046786d7e,a983528f9ff94edf8d8cd6ddf6330832cfdadcbc27ee41a561d57368dd156718,caf6a0326bf934589b275f87a4ffac35b63a04822752a6d2c35245e2e77881a6,0.4373409583189876,0.4166308133168497,0.42698588581791863,0.43158379093185373,0.42497180317090244,155.0059962272644
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,32,2096,completed,8c052dd7dad5a6277b3028a5e33924f84e396fcdb2d8bde7145f2e195ccc30e4,226152289896fc8b137642047b0b9374aca456f48ae849a96cbce0cb1f04d883,38bf076f11597febb1be19909d9d5592bc41be63411b17de230602670cffbd5d,a5a21ec3ee5b444fbc58b5502b4258901ec786a1d101886526e10e4ecba63296,0.4627807203168001,0.4400356360396442,0.45140817817822215,0.46023579449384594,0.4558014674217294,161.50642800331116
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,32,6513,completed,3354c2c6552ad8522dfc928cb50256a8afcc36fbfaef3086c3cfa6cac77e9918,dda5c226b967d5a2804d6e5de487ca94e0e29f95d0ff9e0fc6b542cf302f0ead,914c25a5d68565eaefabe57e76f28aa0064eab76340cd665700ac950ffabef39,8105f0232fa06225da3893256c510d302c5da3a71aab5c2fbef456002a1c8ae8,0.4690490158565508,0.44596149011575104,0.4575052529861509,0.46257753720106826,0.4576963599815995,158.04756259918213
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,32,9231,completed,6b972fac83925d8cc8bbf6893ab8b5f55f19a41b939c3a0a458e9c3c4c862cbb,01f72bb3ffa1fb9518c164c071d4b7e8da28f59f59d90045f72987702d5ab230,ad6eb397acb6fe6352cfbdb1729be772951c24855680f859da48c19e1b930d8c,ad08ed3ea303d21fb5112c54e1549dd2b0776e66cbd2636b3ce06ee43c267632,0.4704563043215731,0.4469423577888971,0.4586993310552351,0.4628014393396115,0.4577622517013553,151.30278658866882
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,64,2096,completed,8c052dd7dad5a6277b3028a5e33924f84e396fcdb2d8bde7145f2e195ccc30e4,09ad9938462ba94b4db1b40fd55e22dd452c1d565d99ba483018e998407bac95,e2c0b6a0ba682e0de185d91731a34a28df91d40758c00c607001dfa6c0309066,66cef8df704de3d408070da6b2ff2dc1202b230f275ecb498ae73065b970c4b0,0.4865571143145797,0.47128301341412815,0.47892006386435393,0.48324476611858475,0.47790899178305335,215.5990116596222
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,64,6513,completed,3354c2c6552ad8522dfc928cb50256a8afcc36fbfaef3086c3cfa6cac77e9918,7d961cd9e0aaf961394adb49012945ae27691a8207eebe1477566080c8d0a111,a89b2ea575af51a0a975940494ce9cacff9435e614becc1dc9ddd1bde99a8be1,51dca7a769e9e25e71ebbd698869a0ac1cf9dff4927b17e423ab3ed1196ba8e1,0.4949280483580376,0.46667092516848035,0.480799486763259,0.4890991720369799,0.48560003580590344,193.42793083190918
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,64,9231,completed,6b972fac83925d8cc8bbf6893ab8b5f55f19a41b939c3a0a458e9c3c4c862cbb,010d4fe852f9c2b0e45775a0ac2b7ccde1067484302ec07c724e7d7797d71864,0b1dd1b91c5c1f704e28d18bbc9a679ac0ee374d9ae275db8aa94d49118aa8a4,00aeeb88dcbf611f3bfc30702bae35869c30ca461643c2be69bb01c41c4ddbfb,0.4977710067000899,0.4720962455960739,0.4849336261480819,0.48861740603937454,0.484560156705264,188.09373092651367
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,128,2096,completed,8c052dd7dad5a6277b3028a5e33924f84e396fcdb2d8bde7145f2e195ccc30e4,2a34b7d62ffb9a0bece0742ff8c8d504841008002d72140e8980e934dad1da6f,997004b93a8318c9624bac97e009805760df102a6d64dfb30d11182b29a633b9,9fb2b5b1216354a28a8e17cf0a3d43c0d935b88f11238f66fb7165b7491b2ebe,0.5166189859283539,0.4861770022047213,0.5013979940665376,0.5024584122818629,0.49943145960615454,183.82543444633484
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,128,6513,completed,3354c2c6552ad8522dfc928cb50256a8afcc36fbfaef3086c3cfa6cac77e9918,ee689d8a637066e94e3c2fb33e05778ae4d86395637922fba950b1b7adfd3d00,70d8e388beca6d3902e58b3b0ba79c939bf16534a569f3bef328e66985c3f819,4c7a5684f32c63a1f5d2b5773269822f31db86595384a1fbdc8a877c1bee5b08,0.5203934349938235,0.4868526586926862,0.5036230468432549,0.503645819586703,0.5002363994599519,180.10351848602295
pairblind,paired-source-oracle,iapr,BC-GTSH-PairBlind,pairblind,CLIP,128,9231,completed,6b972fac83925d8cc8bbf6893ab8b5f55f19a41b939c3a0a458e9c3c4c862cbb,9af67f2afb4bb1bbce186ea00c7e77681c0ec5d0fa6c6703900a8a55761f32d5,a26e34d77bd4a21b946ccc145c00ee9b4da1c18dd61f279531479489d6e8a351,cba1fda833d07ee98e1f14ca0d454dd7d77f3e79771cbbed57612c941a9dfead,0.5108490117304183,0.4860998267983904,0.4984744192644044,0.5031206233929947,0.49938258243717726,191.0236361026764
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,16,2096,completed,69bdf709f33daf9cad6bf36b85881890bf4e6421293f762fc59947763906e2d8,b4675805dbaf6bf322e6544b19018dfba5a88f94ff881889e54614f2a6055e7b,202d148c88de2c2171462bc9e048095f9bf0fcb5e5d04f1493e8e9e01495af31,065b96e4af04185f3be2df661560eb376d1414c5e19800d9264b248975d747c6,0.5285639619975012,0.5468115018829695,0.5376877319402353,0.524554379320833,0.521272996633223,591.4124841690063
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,16,6513,completed,5d4fdf538193d38354ece4da41b093a806ce102021d50e79ed8e5dcf7927ffe0,4a9fc0cc2006cae91776a2a1c4d78158160c36a0b2d441ad628123e7d3c12b24,669a65ea1ba73e909354f4092b859bad4a8c960462b8e0eb26ba99b869763bb9,e7d4f24d7ee577fde62c3cfdfbb9a93a87cc9d28275538e06c273c4fe65992a9,0.5226161554622694,0.5386831468265059,0.5306496511443877,0.5158295392525999,0.5117828624849857,609.0691690444946
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,16,9231,completed,9dd2ec3b86e4cec9d69e8d8a9f5692bbb9241bc830018bc02e8174bf3aaf4ca4,4b9b834404160266b291de173414021899403189fdafe1dedbb7ad960820c8d2,bb0e65fbe231edd81e766795c050155d203235fbc69678e098e5f7daf614cf65,51b6f438ea2f640df7960ee5ade23652a6dffa99f88502778411ec025be828cc,0.5313671485324772,0.5467267688194146,0.5390469586759459,0.5200953860663151,0.5149309684008068,608.8645594120026
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,32,2096,completed,69bdf709f33daf9cad6bf36b85881890bf4e6421293f762fc59947763906e2d8,60bf07486512158a2fe35c009000320c02232657a8060e2b45a420738714c51f,bd31a7047064f4ffd358a8170eeaf1000eb25a54390af05e95b1ecffa3e71a24,19952650633ff8b5491a70a79910091dcbea3ff07af96422c40f60b7277f7292,0.5577814976144153,0.5792507029559677,0.5685161002851915,0.5512992471817654,0.5479164374484748,617.9560973644257
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,32,6513,completed,5d4fdf538193d38354ece4da41b093a806ce102021d50e79ed8e5dcf7927ffe0,17e5abecd139733436914c3d54abf6bc466019fc6d76ab2ffaf575e6c0ce517c,a256b615b81e48a6195eb5af8087bd8ce5cfac0412d19fa239bbcce4ebb5b833,ea8b9a18e31b21947b3e80265fd1a35faf184521aebaf204d641105e16f0baee,0.5558131057914937,0.5758198961438684,0.565816500967681,0.5425027112866811,0.5384129662604135,639.1277983188629
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,32,9231,completed,9dd2ec3b86e4cec9d69e8d8a9f5692bbb9241bc830018bc02e8174bf3aaf4ca4,1f0d44318c04f7fae74c6b5a91bc1751b99c7ea06adb0032f70615bf626ce4f1,5ae464dd3aac02c57108f7a8fdfdc51f00816030d023a22987ddaabcf0a7340d,e36c147c812334b721689e65561246d97af0bfd2c44e5064e99156c0ec87f2a0,0.5439105616099084,0.5657822750279404,0.5548464183189243,0.5273171638667241,0.5228774665014232,615.3331067562103
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,64,2096,completed,69bdf709f33daf9cad6bf36b85881890bf4e6421293f762fc59947763906e2d8,205fad97e4859c93d5707abc7f88654630fb2048dc13a5ae0a959b9f475cc047,271ce65de6f57f6140e38a74a1a7c76f19cc17a5f4987148ddddc7ecb1e32261,510b6b4552ac63323f2ee91b2a348be2ee6812b3a086f62ef875f3ded9805d7c,0.5624770323592496,0.5842702126173773,0.5733736224883135,0.5479032205605254,0.5438415718205207,558.6934633255005
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,64,6513,completed,5d4fdf538193d38354ece4da41b093a806ce102021d50e79ed8e5dcf7927ffe0,c0631e2ea229c4eeeafdebb1394123cd17da682f03c85e3135648ba4ef8e8759,e42bc134d1f8b6e84332233128245e166546e55256417ed917fad707fd387d84,1431c6d28638cc9536ff69a84fb32bbe8f97562a0093e81174278f8f131cf33c,0.5737794741686433,0.5959305236013009,0.584854998884972,0.5611349502747782,0.5588158741282045,574.66774559021
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,64,9231,completed,9dd2ec3b86e4cec9d69e8d8a9f5692bbb9241bc830018bc02e8174bf3aaf4ca4,3b3570e5ad0c9226ffe1b92e2870bf8ef00c09a80a344b69cbfae1a17fd93cc1,4e5f9080250c20d71914e6321c7fb077ab8599f618d5f3b7d7ac8f8ba5d06720,2a83fd31b09a11d3e862a8198e1eba023c9ae86cbc73f1ac8fd23c1d8e7e730b,0.5689052017325357,0.5927925237401354,0.5808488627363355,0.5559204513250096,0.5543895009163484,539.1503405570984
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,128,2096,completed,69bdf709f33daf9cad6bf36b85881890bf4e6421293f762fc59947763906e2d8,200388184391454bfdc6fe4857e2f71cec96cf85432644c87cb6bb02d2d14beb,8a18970f63d036c25029bc5568182e21672b6acc0f2cd842c282016d050d9f4b,a0f0b12e267abe6e867d2c9e65a5ad640808c33c8d38ddccf4c232b0380ae2b5,0.5615535907739115,0.5857409000940106,0.5736472454339611,0.5466713707718082,0.5429955440500613,713.2499334812164
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,128,6513,completed,5d4fdf538193d38354ece4da41b093a806ce102021d50e79ed8e5dcf7927ffe0,35145238cdb5bffa2fc5cc3b32526d708a25bc9b2f35c63fa586f345b8936dd5,9474e068b929f5c508d46e46fb3b41652307c5448fe2e1692a772b1b76413e8a,f28c367652a679fd9998483c2660aaf317b7a6c628118981cfa64feb71466e5c,0.5741065894334312,0.5967818755237753,0.5854442324786032,0.5595192120018823,0.5567569787589495,699.2052280902863
pairblind,paired-source-oracle,mscoco,BC-GTSH-PairBlind,pairblind,CLIP,128,9231,completed,9dd2ec3b86e4cec9d69e8d8a9f5692bbb9241bc830018bc02e8174bf3aaf4ca4,b11f7ff8d6c003a2559cec9c18863e712f5061db47a741f9c318f441b24ed716,fc700fa947956ab37c82299e39041fb4f1f78b3539bb7e155af69aea6ed5c726,678857db4c8fd22b1f62b9efed30fb942fa70f1259ecb4db87e1d8b56549347b,0.5761549501663807,0.5973237689253862,0.5867393595458834,0.5603107133825999,0.5574845831654213,653.9266347885132
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,16,2096,completed,2647c68248c0fc0efa50e040add0ecd680da4bb458fb74a71dafc9ba137f3b93,49f36ef75e5d7c7b80cb3b194e8f2e27448c39e2b565668fdae6ecf4d7a69835,3074f6a5709909d8954f4a21266cba6dfae1a274032a95fb6b098e09cf5017e9,b894661344f9c53190ea59fdf5a50cd0fb0186c86c7ef53777ed4d7347db6691,0.3481568476894054,0.3404419004914758,0.34429937409044065,0.3397704376361718,0.337990405579269,1143.3148300647736
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,16,6513,completed,9ea1a4e93f298bb39a9bba30a229202b9eb600662b07ba85b4243b3891e25e68,4a7d7226f094b5be44fab74079f73366fafea2f5b23718841b01ead1a86e7a1b,07e77b6343cc7cc25b1c61776fea0fe80d0f94cf583068c5e6927d70aec422db,ad44e74666a24e4155924720cc9121ef092782314143de7410c90d976b4872b2,0.35541157709947185,0.34475156747160907,0.3500815722855405,0.3436983361762146,0.3428885146771342,1117.699957370758
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,16,9231,completed,cbd7ef399d7f6078827939ab5e8a871daff68d3f5608486780ef8407c27370ca,f98d02aeace7dcb8b749f6ac86ee689503358e75e3f07c171dc87f6f64be339a,560071a698e8ca60a19080235525f5f236877661d366389fd3352ce6d57aa0b0,58e6b96b107f5af4e12e14b978e153d129db9482d29504e5f81c93d7cbbc28fc,0.3505672531555501,0.3398070249076089,0.3451871390315795,0.34142952512487323,0.34029331840750787,1121.35644364357
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,32,2096,completed,2647c68248c0fc0efa50e040add0ecd680da4bb458fb74a71dafc9ba137f3b93,40ce767d30b95410673d19667d2017dfee386252b4ab69962b14e55d468f2f82,2eb8aa37ddd7f953d9a79bd9813842d3ec01b9c6f349e39107aafb990a680c1d,6a92b1c58ffb2159bc0f29e267c0213300684a0b09d12f30a01ee6a6ba071bf6,0.3721962852474878,0.3571466264181313,0.3646714558328096,0.35811678803933195,0.35827276174622985,1210.661880493164
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,32,6513,completed,9ea1a4e93f298bb39a9bba30a229202b9eb600662b07ba85b4243b3891e25e68,93b9e48e2d5f8b53f1e1e904e2926a1b42adc0c7dad637f8c0b9c57a39c147fe,4e8d83cae6bc1a63a0d4ab24020e4a5b5b77cdd6001266411e3563301b118e16,6f0806c3d631908a1322a618b39dbb6838001c56de443b96fce9c2fcc840ec22,0.37398633778846324,0.3644110381981498,0.3691986879933065,0.35436179301785975,0.3529829425186416,1207.346312046051
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,32,9231,completed,cbd7ef399d7f6078827939ab5e8a871daff68d3f5608486780ef8407c27370ca,97a9761c3fa9a88504e3280d7384cc93be0e9447bfc03763dfc5ebc900d71c93,07e7f68bfcae8cb15f78cc46f68ad5eb98d8c618d1139525bb4104dd3eb13af9,7e7e8bd842a093c88a894004aa298d6fe7ba33be47be9d4c884c80ad1a01ba3f,0.3707247282876002,0.35814051102879785,0.36443261965819906,0.35250389636177903,0.3522652845994825,1175.7653529644012
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,64,2096,completed,2647c68248c0fc0efa50e040add0ecd680da4bb458fb74a71dafc9ba137f3b93,01f386287c3c860bd479aead89f9a09d029760f62d29f8c90357b0f023e83932,de5713cdc6e51878bc948534ba405bdfc12954e10cbfc46fa475a97efc6edc20,5587aab13024bd7f2cea5cb6c4cdf02bfdc81eb41b45b5174261dc6db4d79a02,0.3837553972530351,0.3679204887853838,0.3758379430192095,0.36405601793877873,0.3630479583201684,1125.9898462295532
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,64,6513,completed,9ea1a4e93f298bb39a9bba30a229202b9eb600662b07ba85b4243b3891e25e68,b3557f5082b65ff436feeb6662fa96d3cf650419cac28bff01feb44791429638,d6d904ec12d79123628e2d27f3b99fcfdf16239507c6bde8133f25d49d6e56e8,2b9f1b38ff153c5e7191f4696a58be0f3099db42a13d973b08315a4c768f9536,0.3857514373563161,0.3690896399407079,0.377420538648512,0.3657104842019868,0.36530098453047505,1197.9854695796967
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,64,9231,completed,cbd7ef399d7f6078827939ab5e8a871daff68d3f5608486780ef8407c27370ca,b68f157b89cad6ab95596930511b256fd518300b8528545fcb6733e752b5e867,45698ddaa77194c7f12e3952e4322763cca9bf3b2f54c6a201926044cc313f7c,a7d04914a9f449c712020eecdc2c92f8fa9464914b1ba8a4e7fa6e08f5f09140,0.3798510017345496,0.36918061895016047,0.37451581034235504,0.3644354374209555,0.363717746172193,1134.375168800354
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,128,2096,completed,2647c68248c0fc0efa50e040add0ecd680da4bb458fb74a71dafc9ba137f3b93,dd1df51b25db83efa0a19ce3e894632ca1d7b3dbf3355d02851a290fcb9008f1,aff73aa9eff5a94f84dc88477ff95d7490747ef3e9c2d4a86988a5494991d018,d80189def06648243fd1aae1eaa157a471acd7f90e0fe8a6e64537362e42dcfe,0.3825391693650411,0.3702855525699555,0.3764123609674983,0.36264833427792104,0.3623561795489339,1380.7533288002014
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,128,6513,completed,9ea1a4e93f298bb39a9bba30a229202b9eb600662b07ba85b4243b3891e25e68,cbe40c5d53972af3e887c9222dc7366f07b122f669fbb0268b754b1eb13e6685,2c525ccff717a4864acc16ac0d4fd8be7bccbdd41f6eb73560338b71a052649c,71ccf4176a2ad5ef7e4c995bd6682a14dee3e857b273c1fa773e6b6536d17ae3,0.3878835391901718,0.37630826430700276,0.3820959017485873,0.3684333707477528,0.36829811989676364,1304.1953053474426
pairblind,paired-source-oracle,nuswide81,BC-GTSH-PairBlind,pairblind,CLIP,128,9231,completed,cbd7ef399d7f6078827939ab5e8a871daff68d3f5608486780ef8407c27370ca,ccece2fa8fd563e8037c28cfbf96fb89e8a2cfe869d7c23d7c5539adbd2fab7f,27d5aa0ad29256baa9f77377e0840790cbf19a09217226a3cc8e4a1f151de681,bff59b9eed24b0d21e8abad8631033dc459bfce77ddfee308b67e1bb354228b2,0.3877107946402835,0.3709211348303033,0.3793159647352934,0.36690485909625714,0.36688594111537964,1371.3008289337158
sensitivity,validation-only,iapr,BC-GTSH,lambda_topology=0.25,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,a55efac1666fd25bb05668eff45f420c4fa84e860408e8adb0e3a11fd38684ca,,,0.3553432951669288,0.33824310789470036,0.3343147382493389,
sensitivity,validation-only,iapr,BC-GTSH,lambda_topology=0.5,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,cfd3f878243d658be3902cc513e9a98549eeb282766a83567bd4bac25e78f7c2,,,0.3542254762336847,0.340708304953566,0.33796203996919566,
sensitivity,validation-only,iapr,BC-GTSH,lambda_topology=1.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,432b5583ca2696a7b3b14eb1f98672effc036b20584863d641646d7d9c8eae55,,,0.36659279332707195,0.34841932898592776,0.34591788990442673,
sensitivity,validation-only,iapr,BC-GTSH,lambda_topology=2.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,e93e4f6bb398dd0b42625e78edce4f765bb79df09bdd9e5d10b3f35f59fb13d6,,,0.3600549294947788,0.34512816561312276,0.34192009978268456,
sensitivity,validation-only,iapr,BC-GTSH,lambda_topology=4.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,8e9df59ab0b9c61141e2454a139d0be0630d1653a1bc1d582a37d6c42f747120,,,0.362082289951036,0.3457650247541959,0.34328794303059235,
sensitivity,validation-only,iapr,BC-GTSH,topology_k=1.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,83f27c8d212930ade907a0eba0d239393eac20257d52c68f7598e78883c22e94,,,0.33933087922870503,0.328413897944401,0.3259976377551807,
sensitivity,validation-only,iapr,BC-GTSH,topology_k=10.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,73a643c8d70a4a9da2a26fa696d20ff1dbd99d951e9f59bcd346419c3c65e034,,,0.3717160640160363,0.3529786081751471,0.3499090061452174,
sensitivity,validation-only,iapr,BC-GTSH,topology_k=20.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,ae1bfc61dca83c9c9680ab91134f01834312977ee70f32609329406de9da0153,,,0.367597884792184,0.3489401653863451,0.34601757808853345,
sensitivity,validation-only,iapr,BC-GTSH,topology_k=3.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,6d83a090d8d242f958bf90fd0e90fdc86315623332b0b4e93cc01a101c0ce88c,,,0.3527811491574847,0.3387749441562563,0.3361434526271257,
sensitivity,validation-only,iapr,BC-GTSH,topology_k=5.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,c3f5c0471aa14451339dc72b14d53488a5cf53bd948ccbdc54b8a98cae5ae862,,,0.36659279332707195,0.34841932898592776,0.34591788990442673,
sensitivity,validation-only,iapr,BC-GTSH,topology_teacher_temperature=0.03,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,6e44afb6697bf0a289a1a6115f770398eab67773e1596ffd4fc2de170459e9b5,,,0.3445888186646303,0.3266541984621451,0.32434187875119724,
sensitivity,validation-only,iapr,BC-GTSH,topology_teacher_temperature=0.05,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,3ab337cbd90f3cc1f4f35900015a84f5136ee0814cf68ab90b5b82fae382d042,,,0.35913654095297376,0.3364886874954637,0.33370316297891134,
sensitivity,validation-only,iapr,BC-GTSH,topology_teacher_temperature=0.1,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,3e1fc555004f802ca5693b3155fb2c57d35c16761aa007737e7ff493337ce755,,,0.36659279332707195,0.34841932898592776,0.34591788990442673,
sensitivity,validation-only,iapr,BC-GTSH,topology_teacher_temperature=0.2,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,3b4d45cf70443fc7d3ff99dff0317144eb689f93790bcc1751873edfa627ce9f,,,0.3687173213741781,0.359783450017353,0.35420535070268516,
sensitivity,validation-only,iapr,BC-GTSH,topology_teacher_temperature=0.5,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,c1a63b29602aed3cb656bc468ce13b0d8c42eed148a3096a2c89c3df9b1bda83,,,0.19755128095007501,0.19531508175603066,0.1943410925768726,
sensitivity,validation-only,mscoco,BC-GTSH,lambda_topology=0.25,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,fd5a4b35fe841887bbc38f1e39559a3e969009fa6052ad76640708998caad501,,,0.5683518607586462,0.5434128141256213,0.5415001497121541,
sensitivity,validation-only,mscoco,BC-GTSH,lambda_topology=0.5,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,53454073736c4c86d512690ed12c44f1c3c49507f569313ca7c9ff0aaf718046,,,0.5679477031211149,0.5389068569475786,0.5362919514771189,
sensitivity,validation-only,mscoco,BC-GTSH,lambda_topology=1.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,d94ac8e5fc48b37765262cdc3b59d2e507c4ba23d94890f75dd8cca5ffdd8e39,,,0.568833241656993,0.5424424690169658,0.5406721302135211,
sensitivity,validation-only,mscoco,BC-GTSH,lambda_topology=2.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,c99c5c70e039c492c8124ff104444f575a3854336679dde04c8c5424f6112dec,,,0.5691152489055367,0.5395384394503947,0.5363367867406216,
sensitivity,validation-only,mscoco,BC-GTSH,lambda_topology=4.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,7b6eff79f7344f089dbf222c899ef794c37b56749c17bc54c7795a45fbfd180b,,,0.5750962197247003,0.5513686735906305,0.5500447141327138,
sensitivity,validation-only,mscoco,BC-GTSH,topology_k=1.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,92e69269bcb261d8d98e4c6f929e193fe9234739c09f90e71dfe883425729c33,,,0.5602471385561463,0.5400880168448331,0.5375910453201332,
sensitivity,validation-only,mscoco,BC-GTSH,topology_k=10.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,e59959469cc391553646014b2e4f9104cfa75584ad9ff876a56f856d9df8ed0e,,,0.5752318790762847,0.5504269810805841,0.5478665183897407,
sensitivity,validation-only,mscoco,BC-GTSH,topology_k=20.0,CLIP,64,6513,completed,,,4167babb312520646beebf2623137c9dc66336039a46218a4102eaf3facc1ec9,574651297e55816c1ae6d4b0107a0516fccbf02395ec2f8788b5f7c2b9e6d2f7,,,0.5779959243011759,0.5496723598862927,0.5481607023820279,
